Row ID|Order ID|Order Date|Ship Date|Ship Mode|Customer ID|Customer Name|Segment|Country|City|State|Postal Code|Region|Product ID|Category|Sub-Category|Product Name|Sales|Quantity|Discount|Profit
7741|CA-2016-154781|2016-11-21|2016-11-26|Standard Class|SC-20680|Steve Carroll|Home Office|United States|San Francisco|California|94110|West|TEC-AC-10000474|Technology|Accessories|Kensington Expert Mouse Optical USB Trackball for PC or Mac|94.9900|1|0.00|28.4970000000000000
7742|CA-2017-147816|2017-09-24|2017-09-26|Second Class|CM-11935|Carlos Meador|Consumer|United States|Tucson|Arizona|85705|West|TEC-PH-10003095|Technology|Phones|Samsung HM1900 Bluetooth Headset|35.1200|2|0.20|13.1700000000000000
7743|CA-2019-105326|2019-08-20|2019-08-27|Standard Class|KT-16480|Kean Thornton|Consumer|United States|Los Angeles|California|90036|West|OFF-PA-10001639|Office Supplies|Paper|Xerox 203|25.9200|4|0.00|12.4416000000000000
7744|CA-2018-133613|2018-06-17|2018-06-22|Standard Class|CP-12340|Christine Phan|Corporate|United States|Waterbury|Connecticut|6708|East|OFF-BI-10002003|Office Supplies|Binders|Ibico Presentation Index for Binding Systems|7.9600|2|0.00|3.7412000000000000
7745|CA-2018-133613|2018-06-17|2018-06-22|Standard Class|CP-12340|Christine Phan|Corporate|United States|Waterbury|Connecticut|6708|East|TEC-PH-10004539|Technology|Phones|Wireless Extenders zBoost YX545 SOHO Signal Booster|566.9700|3|0.00|153.0819000000000000
7746|CA-2018-133613|2018-06-17|2018-06-22|Standard Class|CP-12340|Christine Phan|Corporate|United States|Waterbury|Connecticut|6708|East|OFF-AR-10003829|Office Supplies|Art|Newell 35|9.8400|3|0.00|2.8536000000000000
7747|CA-2017-109113|2017-12-19|2017-12-23|Standard Class|EK-13795|Eileen Kiefer|Home Office|United States|Chicago|Illinois|60610|Central|TEC-AC-10004761|Technology|Accessories|Maxell 4.7GB DVD+RW 3/Pack|25.4880|2|0.20|4.7790000000000000
7748|CA-2017-156153|2017-05-31|2017-06-02|Second Class|CW-11905|Carl Weiss|Home Office|United States|Long Beach|New York|11561|East|OFF-FA-10003472|Office Supplies|Fasteners|Bagged Rubber Bands|7.5600|6|0.00|0.3024000000000000
7749|CA-2017-133242|2017-06-18|2017-06-24|Standard Class|KH-16510|Keith Herrera|Consumer|United States|Arlington|Virginia|22204|South|FUR-FU-10003464|Furniture|Furnishings|Seth Thomas 8 1/2" Cubicle Clock|60.8400|3|0.00|19.4688000000000000
7750|CA-2017-133242|2017-06-18|2017-06-24|Standard Class|KH-16510|Keith Herrera|Consumer|United States|Arlington|Virginia|22204|South|OFF-ST-10003716|Office Supplies|Storage|Tennsco Double-Tier Lockers|450.0400|2|0.00|58.5052000000000000
7751|CA-2017-133242|2017-06-18|2017-06-24|Standard Class|KH-16510|Keith Herrera|Consumer|United States|Arlington|Virginia|22204|South|OFF-BI-10004002|Office Supplies|Binders|Wilson Jones International Size A4 Ring Binders|34.6000|2|0.00|16.6080000000000000
7752|CA-2017-133242|2017-06-18|2017-06-24|Standard Class|KH-16510|Keith Herrera|Consumer|United States|Arlington|Virginia|22204|South|TEC-PH-10002496|Technology|Phones|Cisco SPA301|467.9700|3|0.00|140.3910000000000000
7753|CA-2017-133242|2017-06-18|2017-06-24|Standard Class|KH-16510|Keith Herrera|Consumer|United States|Arlington|Virginia|22204|South|OFF-BI-10004826|Office Supplies|Binders|JM Magazine Binder|33.0200|2|0.00|15.8496000000000000
7754|CA-2017-158323|2017-11-30|2017-12-03|First Class|AB-10600|Ann Blume|Corporate|United States|Jacksonville|North Carolina|28540|South|FUR-FU-10001546|Furniture|Furnishings|Dana Swing-Arm Lamps|17.0880|2|0.20|1.0680000000000000
7755|CA-2017-161795|2017-12-21|2017-12-23|Second Class|AH-10075|Adam Hart|Corporate|United States|Columbus|Ohio|43229|East|OFF-AR-10001919|Office Supplies|Art|OIC #2 Pencils, Medium Soft|3.0080|2|0.20|0.3384000000000000
7756|CA-2019-100902|2019-11-17|2019-11-21|Standard Class|CK-12595|Clytie Kelty|Consumer|United States|Charlotte|North Carolina|28205|South|OFF-PA-10002558|Office Supplies|Paper|Xerox 1938|268.2400|7|0.20|93.8840000000000000
7757|CA-2019-100902|2019-11-17|2019-11-21|Standard Class|CK-12595|Clytie Kelty|Consumer|United States|Charlotte|North Carolina|28205|South|TEC-AC-10003174|Technology|Accessories|Plantronics S12 Corded Telephone Headset System|431.1600|5|0.20|107.7900000000000000
7758|CA-2019-112844|2019-11-13|2019-11-16|Second Class|SP-20620|Stefania Perrino|Corporate|United States|Buffalo|New York|14215|East|TEC-PH-10003988|Technology|Phones|LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite|43.6000|4|0.00|12.2080000000000000
7759|CA-2019-112844|2019-11-13|2019-11-16|Second Class|SP-20620|Stefania Perrino|Corporate|United States|Buffalo|New York|14215|East|FUR-FU-10004845|Furniture|Furnishings|Deflect-o EconoMat Nonstudded, No Bevel Mat|154.9500|3|0.00|30.9900000000000000
7760|CA-2018-158925|2018-10-24|2018-10-28|Standard Class|JP-15460|Jennifer Patt|Corporate|United States|Houston|Texas|77041|Central|OFF-PA-10003072|Office Supplies|Paper|Eureka Recycled Copy Paper 8 1/2" x 11", Ream|15.5520|3|0.20|5.4432000000000000
7761|CA-2016-155390|2016-12-06|2016-12-11|Standard Class|BG-11035|Barry Gonzalez|Consumer|United States|Memphis|Tennessee|38109|South|OFF-PA-10003641|Office Supplies|Paper|Xerox 1909|42.2080|2|0.20|13.7176000000000000
7762|CA-2019-123071|2019-12-03|2019-12-06|First Class|CC-12550|Clay Cheatham|Consumer|United States|Plano|Texas|75023|Central|OFF-PA-10003729|Office Supplies|Paper|Xerox 1998|10.3680|2|0.20|3.6288000000000000
7763|CA-2019-156391|2019-09-26|2019-09-28|First Class|SL-20155|Sara Luxemburg|Home Office|United States|Salem|Oregon|97301|West|OFF-AR-10003251|Office Supplies|Art|Prang Drawing Pencil Set|2.2240|1|0.20|0.5560000000000000
7764|CA-2017-103093|2017-02-03|2017-02-07|Standard Class|FO-14305|Frank Olsen|Consumer|United States|Columbus|Georgia|31907|South|OFF-EN-10003286|Office Supplies|Envelopes|Staple envelope|74.5200|9|0.00|35.0244000000000000
7765|US-2019-118941|2019-08-12|2019-08-12|Same Day|BB-11545|Brenda Bowman|Corporate|United States|Columbia|Maryland|21044|East|OFF-AR-10004078|Office Supplies|Art|Newell 312|17.5200|3|0.00|5.2560000000000000
7766|US-2019-118941|2019-08-12|2019-08-12|Same Day|BB-11545|Brenda Bowman|Corporate|United States|Columbia|Maryland|21044|East|FUR-CH-10002331|Furniture|Chairs|Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms|1779.9000|5|0.00|373.7790000000000000
7767|US-2019-118941|2019-08-12|2019-08-12|Same Day|BB-11545|Brenda Bowman|Corporate|United States|Columbia|Maryland|21044|East|OFF-AR-10001953|Office Supplies|Art|Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener|219.9000|5|0.00|59.3730000000000000
7768|CA-2017-169299|2017-08-24|2017-08-26|First Class|DO-13435|Denny Ordway|Consumer|United States|Portland|Oregon|97206|West|OFF-AR-10002053|Office Supplies|Art|Premium Writing Pencils, Soft, #2 by Central Association for the Blind|7.1520|3|0.20|0.7152000000000000
7769|CA-2019-154088|2019-11-12|2019-11-17|Standard Class|LB-16735|Larry Blacks|Consumer|United States|Tallahassee|Florida|32303|South|OFF-PA-10003651|Office Supplies|Paper|Xerox 1968|26.7200|5|0.20|9.3520000000000000
7770|CA-2018-155978|2018-08-01|2018-08-01|Same Day|TS-21205|Thomas Seio|Corporate|United States|Riverside|California|92503|West|TEC-PH-10002885|Technology|Phones|Apple iPhone 5|1039.7280|2|0.20|90.9762000000001000
7771|CA-2018-155978|2018-08-01|2018-08-01|Same Day|TS-21205|Thomas Seio|Corporate|United States|Riverside|California|92503|West|OFF-AP-10002892|Office Supplies|Appliances|Belkin F5C206VTEL 6 Outlet Surge|45.9600|2|0.00|13.7880000000000000
7772|CA-2018-108196|2018-11-25|2018-12-02|Standard Class|CS-12505|Cindy Stewart|Consumer|United States|Lancaster|Ohio|43130|East|OFF-BI-10000545|Office Supplies|Binders|GBC Ibimaster 500 Manual ProClick Binding System|456.5880|2|0.70|-304.3920000000000000
7773|CA-2018-108196|2018-11-25|2018-12-02|Standard Class|CS-12505|Cindy Stewart|Consumer|United States|Lancaster|Ohio|43130|East|TEC-MA-10000418|Technology|Machines|Cubify CubeX 3D Printer Double Head Print|4499.9850|5|0.70|-6599.9780000000000000
7774|CA-2018-108196|2018-11-25|2018-12-02|Standard Class|CS-12505|Cindy Stewart|Consumer|United States|Lancaster|Ohio|43130|East|TEC-AC-10000926|Technology|Accessories|NETGEAR RangeMax WNR1000 Wireless Router|59.9760|3|0.20|11.9952000000000000
7775|CA-2018-152800|2018-04-13|2018-04-15|First Class|SP-20920|Susan Pistek|Consumer|United States|San Francisco|California|94109|West|OFF-EN-10001509|Office Supplies|Envelopes|Poly String Tie Envelopes|6.1200|3|0.00|2.8764000000000000
7776|CA-2016-166961|2016-12-27|2016-12-31|Standard Class|CD-12790|Cynthia Delaney|Home Office|United States|Moreno Valley|California|92553|West|OFF-AP-10001366|Office Supplies|Appliances|Staple holder|10.9800|1|0.00|2.9646000000000000
7777|CA-2016-166961|2016-12-27|2016-12-31|Standard Class|CD-12790|Cynthia Delaney|Home Office|United States|Moreno Valley|California|92553|West|OFF-FA-10003485|Office Supplies|Fasteners|Staples|7.8600|3|0.00|3.6156000000000000
7778|CA-2016-166961|2016-12-27|2016-12-31|Standard Class|CD-12790|Cynthia Delaney|Home Office|United States|Moreno Valley|California|92553|West|OFF-ST-10004507|Office Supplies|Storage|Advantus Rolling Storage Box|51.4500|3|0.00|13.8915000000000000
7779|CA-2016-166961|2016-12-27|2016-12-31|Standard Class|CD-12790|Cynthia Delaney|Home Office|United States|Moreno Valley|California|92553|West|OFF-BI-10002353|Office Supplies|Binders|GBC VeloBind Cover Sets|37.0560|3|0.20|13.8960000000000000
7780|CA-2018-139381|2018-04-18|2018-04-22|Standard Class|RF-19840|Roy Französisch|Consumer|United States|Chesapeake|Virginia|23320|South|OFF-AP-10001271|Office Supplies|Appliances|Eureka The Boss Cordless Rechargeable Stick Vac|203.9200|4|0.00|55.0584000000000000
7781|CA-2018-139381|2018-04-18|2018-04-22|Standard Class|RF-19840|Roy Französisch|Consumer|United States|Chesapeake|Virginia|23320|South|TEC-PH-10004924|Technology|Phones|SKILCRAFT Telephone Shoulder Rest, 2" x 6.5" x 2.5", Black|29.5600|4|0.00|7.9812000000000000
7782|CA-2017-132136|2017-03-08|2017-03-12|Standard Class|FO-14305|Frank Olsen|Consumer|United States|Chicago|Illinois|60623|Central|OFF-BI-10002706|Office Supplies|Binders|Avery Premier Heavy-Duty Binder with Round Locking Rings|8.5680|3|0.80|-14.5656000000000000
7783|CA-2018-162236|2018-11-04|2018-11-06|Second Class|ER-13855|Elpida Rittenbach|Corporate|United States|Charlotte|North Carolina|28205|South|OFF-ST-10003442|Office Supplies|Storage|Eldon Portable Mobile Manager|45.2480|2|0.20|3.9592000000000000
7784|CA-2018-162236|2018-11-04|2018-11-06|Second Class|ER-13855|Elpida Rittenbach|Corporate|United States|Charlotte|North Carolina|28205|South|FUR-TA-10002533|Furniture|Tables|BPI Conference Tables|876.3000|10|0.40|-292.1000000000000000
7785|CA-2018-162236|2018-11-04|2018-11-06|Second Class|ER-13855|Elpida Rittenbach|Corporate|United States|Charlotte|North Carolina|28205|South|OFF-SU-10003505|Office Supplies|Supplies|Premier Electric Letter Opener|185.3760|2|0.20|-34.7580000000000000
7786|US-2016-111353|2016-11-29|2016-12-06|Standard Class|PB-19150|Philip Brown|Consumer|United States|New York City|New York|10009|East|OFF-LA-10002762|Office Supplies|Labels|Avery 485|25.0600|2|0.00|11.7782000000000000
7787|US-2018-117037|2018-05-17|2018-05-20|First Class|LW-17215|Luke Weiss|Consumer|United States|Chicago|Illinois|60653|Central|OFF-BI-10000279|Office Supplies|Binders|Acco Recycled 2" Capacity Laser Printer Hanging Data Binders|2.8900|1|0.80|-4.7685000000000000
7788|US-2018-117037|2018-05-17|2018-05-20|First Class|LW-17215|Luke Weiss|Consumer|United States|Chicago|Illinois|60653|Central|OFF-FA-10000936|Office Supplies|Fasteners|Acco Hot Clips Clips to Go|7.8960|3|0.20|2.4675000000000000
7789|US-2018-117037|2018-05-17|2018-05-20|First Class|LW-17215|Luke Weiss|Consumer|United States|Chicago|Illinois|60653|Central|FUR-FU-10004973|Furniture|Furnishings|Flat Face Poster Frame|22.6080|3|0.60|-10.1736000000000000
7790|US-2018-117037|2018-05-17|2018-05-20|First Class|LW-17215|Luke Weiss|Consumer|United States|Chicago|Illinois|60653|Central|OFF-PA-10000791|Office Supplies|Paper|Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book|30.5280|8|0.20|9.5400000000000000
7791|CA-2019-160801|2019-09-19|2019-09-19|Same Day|FG-14260|Frank Gastineau|Home Office|United States|Philadelphia|Pennsylvania|19120|East|OFF-BI-10001132|Office Supplies|Binders|Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2" X 11"|4.8420|3|0.70|-3.3894000000000000
7792|CA-2018-108364|2018-12-19|2018-12-24|Standard Class|BP-11050|Barry Pond|Corporate|United States|Chicago|Illinois|60623|Central|OFF-BI-10002012|Office Supplies|Binders|Wilson Jones Easy Flow II Sheet Lifters|1.8000|5|0.80|-2.8800000000000000
7793|CA-2019-169362|2019-10-12|2019-10-15|First Class|SP-20860|Sung Pak|Corporate|United States|Dallas|Texas|75217|Central|TEC-AC-10001383|Technology|Accessories|Logitech Wireless Touch Keyboard K400|39.9840|2|0.20|-1.4994000000000100
7794|CA-2017-127481|2017-12-12|2017-12-15|Second Class|JD-15895|Jonathan Doherty|Corporate|United States|Las Vegas|Nevada|89115|West|OFF-PA-10002036|Office Supplies|Paper|Xerox 1930|32.4000|5|0.00|15.8760000000000000
7795|CA-2017-127481|2017-12-12|2017-12-15|Second Class|JD-15895|Jonathan Doherty|Corporate|United States|Las Vegas|Nevada|89115|West|OFF-PA-10002377|Office Supplies|Paper|Xerox 1916|97.8800|2|0.00|48.9400000000000000
7796|CA-2017-112711|2017-07-12|2017-07-18|Standard Class|FM-14380|Fred McMath|Consumer|United States|Amarillo|Texas|79109|Central|TEC-PH-10000526|Technology|Phones|Vtech CS6719|307.1680|4|0.20|30.7168000000000000
7797|US-2017-145121|2017-10-02|2017-10-06|Standard Class|MP-17965|Michael Paige|Corporate|United States|Middletown|Connecticut|6457|East|OFF-BI-10001078|Office Supplies|Binders|Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8" X 11"|26.9000|5|0.00|13.1810000000000000
7798|CA-2019-166184|2019-03-24|2019-03-27|First Class|HR-14830|Harold Ryan|Corporate|United States|New York City|New York|10035|East|OFF-EN-10004483|Office Supplies|Envelopes|#10 White Business Envelopes,4 1/8 x 9 1/2|47.0100|3|0.00|22.0947000000000000
7799|CA-2019-166184|2019-03-24|2019-03-27|First Class|HR-14830|Harold Ryan|Corporate|United States|New York City|New York|10035|East|TEC-PH-10002624|Technology|Phones|Samsung Galaxy S4 Mini|469.9900|1|0.00|136.2971000000000000
7800|CA-2019-166184|2019-03-24|2019-03-27|First Class|HR-14830|Harold Ryan|Corporate|United States|New York City|New York|10035|East|FUR-CH-10003396|Furniture|Chairs|Global Deluxe Steno Chair|207.8460|3|0.10|2.3093999999999900
7801|CA-2019-157413|2019-06-01|2019-06-06|Standard Class|BW-11065|Barry Weirich|Consumer|United States|Philadelphia|Pennsylvania|19120|East|OFF-ST-10002756|Office Supplies|Storage|Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24" Deep, Sand|324.7440|3|0.20|-77.1267000000000000
7802|CA-2016-143637|2016-03-24|2016-03-29|Second Class|MS-17710|Maurice Satty|Consumer|United States|Fresno|California|93727|West|FUR-FU-10002813|Furniture|Furnishings|DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size|40.4800|2|0.00|14.5728000000000000
7803|CA-2017-102260|2017-09-22|2017-09-26|Standard Class|SJ-20125|Sanjit Jacobs|Home Office|United States|Franklin|Tennessee|37064|South|OFF-LA-10003714|Office Supplies|Labels|Avery 510|12.0000|4|0.20|4.2000000000000000
7804|CA-2017-102260|2017-09-22|2017-09-26|Standard Class|SJ-20125|Sanjit Jacobs|Home Office|United States|Franklin|Tennessee|37064|South|OFF-ST-10003716|Office Supplies|Storage|Tennsco Double-Tier Lockers|720.0640|4|0.20|-63.0056000000000000
7805|CA-2017-102260|2017-09-22|2017-09-26|Standard Class|SJ-20125|Sanjit Jacobs|Home Office|United States|Franklin|Tennessee|37064|South|OFF-ST-10002289|Office Supplies|Storage|Safco Wire Cube Shelving System, For Use as 4 or 5 14" Cubes, Black|25.4240|1|0.20|-4.7670000000000000
7806|CA-2017-102260|2017-09-22|2017-09-26|Standard Class|SJ-20125|Sanjit Jacobs|Home Office|United States|Franklin|Tennessee|37064|South|OFF-AR-10001315|Office Supplies|Art|Newell 310|2.8160|2|0.20|0.3168000000000000
7807|CA-2017-102260|2017-09-22|2017-09-26|Standard Class|SJ-20125|Sanjit Jacobs|Home Office|United States|Franklin|Tennessee|37064|South|OFF-BI-10000042|Office Supplies|Binders|Pressboard Data Binder, Crimson, 12" X 8 1/2"|3.2040|2|0.70|-2.5632000000000000
7808|US-2018-137295|2018-01-08|2018-01-13|Standard Class|VS-21820|Vivek Sundaresam|Consumer|United States|Raleigh|North Carolina|27604|South|OFF-BI-10004236|Office Supplies|Binders|XtraLife ClearVue Slant-D Ring Binder, White, 3"|30.8280|7|0.70|-24.6624000000000000
7809|US-2018-137295|2018-01-08|2018-01-13|Standard Class|VS-21820|Vivek Sundaresam|Consumer|United States|Raleigh|North Carolina|27604|South|OFF-AR-10001955|Office Supplies|Art|Newell 319|47.6160|3|0.20|5.9519999999999900
7810|US-2018-137295|2018-01-08|2018-01-13|Standard Class|VS-21820|Vivek Sundaresam|Consumer|United States|Raleigh|North Carolina|27604|South|TEC-PH-10004080|Technology|Phones|Avaya 5410 Digital phone|108.7840|2|0.20|10.8784000000000000
7811|CA-2018-134334|2018-02-14|2018-02-15|First Class|DK-13090|Dave Kipp|Consumer|United States|Clinton|Maryland|20735|East|OFF-PA-10000791|Office Supplies|Paper|Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book|4.7700|1|0.00|2.1465000000000000
7812|CA-2018-134334|2018-02-14|2018-02-15|First Class|DK-13090|Dave Kipp|Consumer|United States|Clinton|Maryland|20735|East|OFF-AR-10001770|Office Supplies|Art|Economy #2 Pencils|7.9800|3|0.00|2.0748000000000000
7813|CA-2018-134334|2018-02-14|2018-02-15|First Class|DK-13090|Dave Kipp|Consumer|United States|Clinton|Maryland|20735|East|FUR-TA-10002356|Furniture|Tables|Bevis Boat-Shaped Conference Table|550.4310|3|0.30|-47.1798000000000000
7814|CA-2018-134334|2018-02-14|2018-02-15|First Class|DK-13090|Dave Kipp|Consumer|United States|Clinton|Maryland|20735|East|FUR-FU-10003274|Furniture|Furnishings|Regeneration Desk Collection|10.5600|6|0.00|4.6464000000000000
7815|US-2019-109316|2019-06-08|2019-06-10|First Class|MG-17680|Maureen Gastineau|Home Office|United States|Los Angeles|California|90049|West|FUR-BO-10004834|Furniture|Bookcases|Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish|1497.6660|2|0.15|140.9568000000000000
7816|US-2019-109316|2019-06-08|2019-06-10|First Class|MG-17680|Maureen Gastineau|Home Office|United States|Los Angeles|California|90049|West|TEC-PH-10000307|Technology|Phones|Shocksock Galaxy S4 Armband|17.5200|2|0.20|-3.5040000000000000
7817|CA-2018-138478|2018-10-21|2018-10-26|Second Class|DP-13390|Dennis Pardue|Home Office|United States|North Las Vegas|Nevada|89031|West|OFF-AR-10002240|Office Supplies|Art|Panasonic KP-150 Electric Pencil Sharpener|113.2200|3|0.00|29.4372000000000000
7818|CA-2018-138478|2018-10-21|2018-10-26|Second Class|DP-13390|Dennis Pardue|Home Office|United States|North Las Vegas|Nevada|89031|West|OFF-PA-10001801|Office Supplies|Paper|Xerox 193|35.8800|6|0.00|17.5812000000000000
7819|CA-2018-138478|2018-10-21|2018-10-26|Second Class|DP-13390|Dennis Pardue|Home Office|United States|North Las Vegas|Nevada|89031|West|OFF-BI-10001120|Office Supplies|Binders|Ibico EPK-21 Electric Binding System|4535.9760|3|0.20|1644.2913000000000000
7820|CA-2019-150469|2019-01-26|2019-01-30|Standard Class|CJ-12010|Caroline Jumper|Consumer|United States|San Francisco|California|94109|West|OFF-FA-10000611|Office Supplies|Fasteners|Binder Clips by OIC|11.8400|8|0.00|5.6832000000000000
